DATE,sprtrn,spindx
2018-08-21,0.002069,2862.96
2018-08-22,-0.000398,2861.82
2018-08-23,-0.001691,2856.98
2018-08-24,0.006199,2874.69
2018-08-27,0.007670,2896.74
2018-08-28,0.000269,2897.52
2018-08-29,0.005701,2914.04
2018-08-30,-0.004430,2901.13
2018-08-31,0.000134,2901.52
2018-09-04,-0.001654,2896.72
2018-09-05,-0.002803,2888.60
2018-09-06,-0.003652,2878.05
2018-09-07,-0.002213,2871.68
2018-09-10,0.001898,2877.13
2018-09-11,0.003740,2887.89
2018-09-12,0.000357,2888.92
2018-09-13,0.005282,2904.18
2018-09-14,0.000275,2904.98
2018-09-17,-0.005570,2888.80
2018-09-18,0.005369,2904.31
2018-09-19,0.001253,2907.95
2018-09-20,0.007841,2930.75
2018-09-21,-0.000369,2929.67
2018-09-24,-0.003516,2919.37
2018-09-25,-0.001305,2915.56
2018-09-26,-0.003289,2905.97
2018-09-27,0.002763,2914.00
2018-09-28,-0.000007,2913.98
2018-10-01,0.003641,2924.59
2018-10-02,-0.000397,2923.43
2018-10-03,0.000711,2925.51
2018-10-04,-0.008170,2901.61
2018-10-05,-0.005528,2885.57
2018-10-08,-0.000395,2884.43
2018-10-09,-0.001418,2880.34
2018-10-10,-0.032864,2785.68
2018-10-11,-0.020573,2728.37
2018-10-12,0.014206,2767.13
2018-10-15,-0.005905,2750.79
2018-10-16,0.021496,2809.92
2018-10-17,-0.000253,2809.21
2018-10-18,-0.014392,2768.78
2018-10-19,-0.000361,2767.78
2018-10-22,-0.004299,2755.88
2018-10-23,-0.005512,2740.69
2018-10-24,-0.030864,2656.10
2018-10-25,0.018625,2705.57
2018-10-26,-0.017327,2658.69
2018-10-29,-0.006560,2641.25
2018-10-30,0.015667,2682.63
2018-10-31,0.010851,2711.74
2018-11-01,0.010558,2740.37
2018-11-02,-0.006317,2723.06
2018-11-05,0.005600,2738.31
2018-11-06,0.006259,2755.45
2018-11-07,0.021209,2813.89
2018-11-08,-0.002509,2806.83
2018-11-09,-0.009199,2781.01
2018-11-12,-0.019701,2726.22
2018-11-13,-0.001482,2722.18
2018-11-14,-0.007567,2701.58
2018-11-15,0.010594,2730.20
2018-11-16,0.002223,2736.27
2018-11-19,-0.016643,2690.73
2018-11-20,-0.018151,2641.89
2018-11-21,0.003043,2649.93
2018-11-23,-0.006555,2632.56
2018-11-26,0.015532,2673.45
2018-11-27,0.003262,2682.17
2018-11-28,0.022974,2743.79
2018-11-29,-0.002198,2737.76
2018-11-30,0.008186,2760.17
2018-12-03,0.010941,2790.37
2018-12-04,-0.032365,2700.06
2018-12-06,-0.001522,2695.95
2018-12-07,-0.023320,2633.08
2018-12-10,0.001762,2637.72
2018-12-11,-0.000356,2636.78
2018-12-12,0.005419,2651.07
2018-12-13,-0.000200,2650.54
2018-12-14,-0.019087,2599.95
2018-12-17,-0.020773,2545.94
2018-12-18,0.000086,2546.16
2018-12-19,-0.015396,2506.96
2018-12-20,-0.015772,2467.42
2018-12-21,-0.020588,2416.62
2018-12-24,-0.027112,2351.10
2018-12-26,0.049594,2467.70
2018-12-27,0.008563,2488.83
2018-12-28,-0.001242,2485.74
2018-12-31,0.008492,2506.85
2019-01-02,0.001269,2510.03
2019-01-03,-0.024757,2447.89
2019-01-04,0.034336,2531.94
2019-01-07,0.007010,2549.69
2019-01-08,0.009695,2574.41
2019-01-09,0.004098,2584.96
2019-01-10,0.004518,2596.64
2019-01-11,-0.000146,2596.26
2019-01-14,-0.005258,2582.61
2019-01-15,0.010722,2610.30
2019-01-16,0.002222,2616.10
2019-01-17,0.007591,2635.96
2019-01-18,0.013183,2670.71
2019-01-22,-0.014157,2632.90
2019-01-23,0.002203,2638.70
2019-01-24,0.001376,2642.33
2019-01-25,0.008489,2664.76
2019-01-28,-0.007847,2643.85
2019-01-29,-0.001456,2640.00
2019-01-30,0.015549,2681.05
2019-01-31,0.008597,2704.10
2019-02-01,0.000899,2706.53
2019-02-04,0.006776,2724.87
2019-02-05,0.004708,2737.70
2019-02-06,-0.002224,2731.61
2019-02-07,-0.009357,2706.05
2019-02-08,0.000676,2707.88
2019-02-11,0.000709,2709.80
2019-02-12,0.012890,2744.73
2019-02-13,0.003024,2753.03
2019-02-14,-0.002652,2745.73
2019-02-15,0.010879,2775.60
2019-02-19,0.001499,2779.76
2019-02-20,0.001777,2784.70
2019-02-21,-0.003526,2774.88
2019-02-22,0.006411,2792.67
2019-02-25,0.001232,2796.11
2019-02-26,-0.000790,2793.90
2019-02-27,-0.000544,2792.38
2019-02-28,-0.002826,2784.49
2019-03-01,0.006895,2803.69
2019-03-04,-0.003881,2792.81
2019-03-05,-0.001131,2789.65
2019-03-06,-0.006524,2771.45
2019-03-07,-0.008126,2748.93
2019-03-08,-0.002132,2743.07
2019-03-11,0.014666,2783.30
2019-03-12,0.002953,2791.52
2019-03-13,0.006950,2810.92
2019-03-14,-0.000868,2808.48
2019-03-15,0.004985,2822.48
2019-03-18,0.003706,2832.94
2019-03-19,-0.000131,2832.57
2019-03-20,-0.002944,2824.23
2019-03-21,0.010853,2854.88
2019-03-22,-0.018975,2800.71
2019-03-25,-0.000839,2798.36
2019-03-26,0.007183,2818.46
2019-03-27,-0.004644,2805.37
2019-03-28,0.003590,2815.44
2019-03-29,0.006734,2834.40
2019-04-01,0.011569,2867.19
2019-04-02,0.000017,2867.24
2019-04-03,0.002148,2873.40
2019-04-04,0.002085,2879.39
2019-04-05,0.004636,2892.74
2019-04-08,0.001047,2895.77
2019-04-09,-0.006067,2878.20
2019-04-10,0.003478,2888.21
2019-04-11,0.000038,2888.32
2019-04-12,0.006609,2907.41
2019-04-15,-0.000629,2905.58
2019-04-16,0.000509,2907.06
2019-04-17,-0.002274,2900.45
2019-04-18,0.001579,2905.03
2019-04-22,0.001012,2907.97
2019-04-23,0.008841,2933.68
2019-04-24,-0.002192,2927.25
2019-04-25,-0.000369,2926.17
2019-04-26,0.004685,2939.88
2019-04-29,0.001071,2943.03
2019-04-30,0.000951,2945.83
2019-05-01,-0.007502,2923.73
2019-05-02,-0.002124,2917.52
2019-05-03,0.009638,2945.64
2019-05-06,-0.004471,2932.47
2019-05-07,-0.016512,2884.05
2019-05-08,-0.001605,2879.42
2019-05-09,-0.003021,2870.72
2019-05-10,0.003720,2881.40
2019-05-13,-0.024131,2811.87
2019-05-14,0.008016,2834.41
2019-05-15,0.005839,2850.96
2019-05-16,0.008895,2876.32
2019-05-17,-0.005837,2859.53
2019-05-20,-0.006749,2840.23
2019-05-21,0.008496,2864.36
2019-05-22,-0.002824,2856.27
2019-05-23,-0.011914,2822.24
2019-05-24,0.001354,2826.06
2019-05-28,-0.008376,2802.39
2019-05-29,-0.006912,2783.02
2019-05-30,0.002098,2788.86
2019-05-31,-0.013195,2752.06
2019-06-03,-0.002765,2744.45
2019-06-04,0.021432,2803.27
2019-06-05,0.008162,2826.15
2019-06-06,0.006136,2843.49
2019-06-07,0.010498,2873.34
2019-06-10,0.004660,2886.73
2019-06-11,-0.000350,2885.72
2019-06-12,-0.002038,2879.84
2019-06-13,0.004097,2891.64
2019-06-14,-0.001612,2886.98
2019-06-17,0.000932,2889.67
2019-06-18,0.009717,2917.75
2019-06-19,0.002985,2926.46
2019-06-20,0.009472,2954.18
2019-06-21,-0.001259,2950.46
2019-06-24,-0.001732,2945.35
2019-06-25,-0.009496,2917.38
2019-06-26,-0.001234,2913.78
2019-06-27,0.003823,2924.92
2019-06-28,0.005757,2941.76
2019-07-01,0.007672,2964.33
2019-07-02,0.002928,2973.01
2019-07-03,0.007672,2995.82
2019-07-05,-0.001806,2990.41
2019-07-08,-0.004835,2975.95
2019-07-09,0.001237,2979.63
2019-07-10,0.004511,2993.07
2019-07-11,0.002285,2999.91
2019-07-12,0.004620,3013.77
2019-07-15,0.000176,3014.30
2019-07-16,-0.003404,3004.04
2019-07-17,-0.006531,2984.42
2019-07-18,0.003582,2995.11
2019-07-19,-0.006177,2976.61
2019-07-22,0.002829,2985.03
2019-07-23,0.006848,3005.47
2019-07-24,0.004688,3019.56
2019-07-25,-0.005262,3003.67
2019-07-26,0.007388,3025.86
2019-07-29,-0.001616,3020.97
2019-07-30,-0.002579,3013.18
2019-07-31,-0.010886,2980.38
2019-08-01,-0.008999,2953.56
2019-08-02,-0.007283,2932.05
2019-08-05,-0.029778,2844.74
2019-08-06,0.013017,2881.77
2019-08-07,0.000767,2883.98
2019-08-08,0.018762,2938.09
2019-08-09,-0.006617,2918.65
2019-08-12,-0.012184,2883.09
2019-08-13,0.014994,2926.32
2019-08-14,-0.029293,2840.60
2019-08-15,0.002464,2847.60
2019-08-16,0.014426,2888.68
2019-08-19,0.012106,2923.65
2019-08-20,-0.007915,2900.51
2019-08-21,0.008247,2924.43
2019-08-22,-0.000506,2922.95
2019-08-23,-0.025946,2847.11
2019-08-26,0.010983,2878.38
2019-08-27,-0.003203,2869.16
2019-08-28,0.006545,2887.94
2019-08-29,0.012687,2924.58
2019-08-30,0.000643,2926.46
2019-09-03,-0.006899,2906.27
2019-09-04,0.010842,2937.78
2019-09-05,0.013010,2976.00
2019-09-06,0.000911,2978.71
2019-09-09,-0.000094,2978.43
2019-09-10,0.000322,2979.39
2019-09-11,0.007230,3000.93
2019-09-12,0.002879,3009.57
2019-09-13,-0.000724,3007.39
2019-09-16,-0.003136,2997.96
2019-09-17,0.002582,3005.70
2019-09-18,0.000343,3006.73
2019-09-19,0.000020,3006.79
2019-09-20,-0.004896,2992.07
2019-09-23,-0.000097,2991.78
2019-09-24,-0.008416,2966.60
2019-09-25,0.006159,2984.87
2019-09-26,-0.002429,2977.62
2019-09-27,-0.005316,2961.79
2019-09-30,0.005048,2976.74
2019-10-01,-0.012258,2940.25
2019-10-02,-0.017903,2887.61
2019-10-03,0.007972,2910.63
2019-10-04,0.014217,2952.01
2019-10-07,-0.004478,2938.79
2019-10-08,-0.015561,2893.06
2019-10-09,0.009105,2919.40
2019-10-10,0.006416,2938.13
2019-10-11,0.010939,2970.27
2019-10-14,-0.001387,2966.15
2019-10-15,0.009956,2995.68
2019-10-16,-0.002000,2989.69
2019-10-17,0.002763,2997.95
2019-10-18,-0.003919,2986.20
2019-10-21,0.006872,3006.72
2019-10-22,-0.003569,2995.99
2019-10-23,0.002847,3004.52
2019-10-24,0.001920,3010.29
2019-10-25,0.004073,3022.55
2019-10-28,0.005581,3039.42
2019-10-29,-0.000832,3036.89
2019-10-30,0.003253,3046.77
2019-10-31,-0.003023,3037.56
2019-11-01,0.009662,3066.91
2019-11-04,0.003704,3078.27
2019-11-05,-0.001186,3074.62
2019-11-06,0.000703,3076.78
2019-11-07,0.002730,3085.18
2019-11-08,0.002561,3093.08
2019-11-11,-0.001962,3087.01
2019-11-12,0.001565,3091.84
2019-11-13,0.000712,3094.04
2019-11-14,0.000837,3096.63
2019-11-15,0.007695,3120.46
2019-11-18,0.000503,3122.03
2019-11-19,-0.000593,3120.18
2019-11-20,-0.003756,3108.46
2019-11-21,-0.001583,3103.54
2019-11-22,0.002175,3110.29
2019-11-25,0.007507,3133.64
2019-11-26,0.002196,3140.52
2019-11-27,0.004174,3153.63
2019-11-29,-0.004011,3140.98
2019-12-02,-0.008631,3113.87
2019-12-03,-0.006638,3093.20
2019-12-04,0.006324,3112.76
2019-12-05,0.001500,3117.43
2019-12-06,0.009136,3145.91
2019-12-09,-0.003163,3135.96
2019-12-10,-0.001097,3132.52
2019-12-11,0.002908,3141.63
2019-12-12,0.008575,3168.57
2019-12-13,0.000073,3168.80
2019-12-16,0.007148,3191.45
2019-12-17,0.000335,3192.52
2019-12-18,-0.000432,3191.14
2019-12-19,0.004459,3205.37
2019-12-20,0.004945,3221.22
2019-12-23,0.000866,3224.01
2019-12-24,-0.000195,3223.38
2019-12-26,0.005128,3239.91
2019-12-27,0.000034,3240.02
2019-12-30,-0.005781,3221.29
2019-12-31,0.002946,3230.78
2020-01-02,0.008379,3257.85
2020-01-03,-0.007060,3234.85
2020-01-06,0.003533,3246.28
2020-01-07,-0.002803,3237.18
2020-01-08,0.004902,3253.05
2020-01-09,0.006655,3274.70
2020-01-10,-0.002855,3265.35
2020-01-13,0.006976,3288.13
2020-01-14,-0.001515,3283.15
2020-01-15,0.001870,3289.29
2020-01-16,0.008367,3316.81
2020-01-17,0.003862,3329.62
2020-01-21,-0.002652,3320.79
2020-01-22,0.000289,3321.75
2020-01-23,0.001141,3325.54
2020-01-24,-0.009042,3295.47
2020-01-27,-0.015731,3243.63
2020-01-28,0.010054,3276.24
2020-01-29,-0.000867,3273.40
2020-01-30,0.003134,3283.66
2020-01-31,-0.017706,3225.52
2020-02-03,0.007255,3248.92
2020-02-04,0.014980,3297.59
2020-02-05,0.011251,3334.69
2020-02-06,0.003326,3345.78
2020-02-07,-0.005401,3327.71
2020-02-10,0.007326,3352.09
2020-02-11,0.001688,3357.75
2020-02-12,0.006463,3379.45
2020-02-13,-0.001630,3373.94
2020-02-14,0.001844,3380.16
2020-02-18,-0.002920,3370.29
2020-02-19,0.004706,3386.15
2020-02-20,-0.003816,3373.23
2020-02-21,-0.010518,3337.75
2020-02-24,-0.033514,3225.89
2020-02-25,-0.030280,3128.21
2020-02-26,-0.003779,3116.39
2020-02-27,-0.044163,2978.76
2020-02-28,-0.008238,2954.22
2020-03-02,0.046039,3090.23
2020-03-03,-0.028108,3003.37
2020-03-04,0.042203,3130.12
2020-03-05,-0.033922,3023.94
2020-03-06,-0.017054,2972.37
2020-03-09,-0.075970,2746.56
2020-03-10,0.049396,2882.23
2020-03-11,-0.048868,2741.38
2020-03-12,-0.095113,2480.64
2020-03-13,0.092871,2711.02
2020-03-16,-0.119841,2386.13
2020-03-17,0.059955,2529.19
2020-03-18,-0.051831,2398.10
2020-03-19,0.004708,2409.39
2020-03-20,-0.043360,2304.92
2020-03-23,-0.029294,2237.40
2020-03-24,0.093828,2447.33
2020-03-25,0.011535,2475.56
2020-03-26,0.062414,2630.07
2020-03-27,-0.033687,2541.47
2020-03-30,0.033516,2626.65
2020-03-31,-0.016013,2584.59
2020-04-01,-0.044142,2470.50
2020-04-02,0.022829,2526.90
2020-04-03,-0.015137,2488.65
2020-04-06,0.070331,2663.68
2020-04-07,-0.001603,2659.41
2020-04-08,0.034056,2749.98
2020-04-09,0.014487,2789.82
2020-04-13,-0.010105,2761.63
2020-04-14,0.030573,2846.06
2020-04-15,-0.022030,2783.36
2020-04-16,0.005817,2799.55
2020-04-17,0.026794,2874.56
2020-04-20,-0.017881,2823.16
2020-04-21,-0.030675,2736.56
2020-04-22,0.022930,2799.31
2020-04-23,-0.000539,2797.80
2020-04-24,0.013918,2836.74
2020-04-27,0.014714,2878.48
2020-04-28,-0.005242,2863.39
2020-04-29,0.026584,2939.51
2020-04-30,-0.009212,2912.43
2020-05-01,-0.028059,2830.71
2020-05-04,0.004250,2842.74
2020-05-05,0.009041,2868.44
2020-05-06,-0.006979,2848.42
2020-05-07,0.011505,2881.19
2020-05-08,0.016872,2929.80
2020-05-11,0.000177,2930.32
2020-05-12,-0.020544,2870.12
2020-05-13,-0.017463,2820.00
2020-05-14,0.011525,2852.50
2020-05-15,0.003926,2863.70
2020-05-18,0.031501,2953.91
2020-05-19,-0.010484,2922.94
2020-05-20,0.016651,2971.61
2020-05-21,-0.007774,2948.51
2020-05-22,0.002354,2955.45
2020-05-26,0.012289,2991.77
2020-05-27,0.014827,3036.13
2020-05-28,-0.002108,3029.73
2020-05-29,0.004812,3044.31
2020-06-01,0.003751,3055.73
2020-06-02,0.008211,3080.82
2020-06-03,0.013649,3122.87
2020-06-04,-0.003369,3112.35
2020-06-05,0.026212,3193.93
2020-06-08,0.012042,3232.39
2020-06-09,-0.007799,3207.18
2020-06-10,-0.005313,3190.14
2020-06-11,-0.058944,3002.10
2020-06-12,0.013061,3041.31
2020-06-15,0.008312,3066.59
2020-06-16,0.018962,3124.74
2020-06-17,-0.003600,3113.49
2020-06-18,0.000594,3115.34
2020-06-19,-0.005649,3097.74
2020-06-22,0.006495,3117.86
2020-06-23,0.004307,3131.29
2020-06-24,-0.025855,3050.33
2020-06-25,0.010959,3083.76
2020-06-26,-0.024227,3009.05
2020-06-29,0.014686,3053.24
2020-06-30,0.015410,3100.29
2020-07-01,0.005022,3115.86
2020-07-02,0.004541,3130.01
2020-07-06,0.015882,3179.72
2020-07-07,-0.010819,3145.32
2020-07-08,0.007828,3169.94
2020-07-09,-0.005644,3152.05
2020-07-10,0.010466,3185.04
2020-07-13,-0.009363,3155.22
2020-07-14,0.013406,3197.52
2020-07-15,0.009082,3226.56
2020-07-16,-0.003406,3215.57
2020-07-17,0.002849,3224.73
2020-07-20,0.008407,3251.84
2020-07-21,0.001679,3257.30
2020-07-22,0.005747,3276.02
2020-07-23,-0.012320,3235.66
2020-07-24,-0.006190,3215.63
2020-07-27,0.007395,3239.41
2020-07-28,-0.006473,3218.44
2020-07-29,0.012428,3258.44
2020-07-30,-0.003750,3246.22
2020-07-31,0.007670,3271.12
2020-08-03,0.007181,3294.61
2020-08-04,0.003612,3306.51
2020-08-05,0.006430,3327.77
2020-08-06,0.006428,3349.16
2020-08-07,0.000633,3351.28
2020-08-10,0.002742,3360.47
2020-08-11,-0.007969,3333.69
2020-08-12,0.013997,3380.35
2020-08-13,-0.002047,3373.43
2020-08-14,-0.000172,3372.85
2020-08-17,0.002710,3381.99
2020-08-18,0.002303,3389.78
2020-08-19,-0.004404,3374.85
2020-08-20,0.003159,3385.51
2020-08-21,0.003441,3397.16
2020-08-24,0.010044,3431.28
2020-08-25,0.003596,3443.62
2020-08-26,0.010196,3478.73
2020-08-27,0.001673,3484.55
2020-08-28,0.006733,3508.01
2020-08-31,-0.002195,3500.31
2020-09-01,0.007525,3526.65
2020-09-02,0.015366,3580.84
2020-09-03,-0.035126,3455.06
2020-09-04,-0.008133,3426.96
2020-09-08,-0.027756,3331.84
2020-09-09,0.020145,3398.96
2020-09-10,-0.017585,3339.19
2020-09-11,0.000533,3340.97
2020-09-14,0.012742,3383.54
2020-09-15,0.005219,3401.20
2020-09-16,-0.004619,3385.49
2020-09-17,-0.008412,3357.01
2020-09-18,-0.011183,3319.47
2020-09-21,-0.011571,3281.06
2020-09-22,0.010518,3315.57
2020-09-23,-0.023721,3236.92
2020-09-24,0.002987,3246.59
2020-09-25,0.015977,3298.46
2020-09-28,0.016111,3351.60
2020-09-29,-0.004813,3335.47
2020-09-30,0.008254,3363.00
2020-10-01,0.005293,3380.80
2020-10-02,-0.009572,3348.44
2020-10-05,0.017976,3408.63
2020-10-06,-0.013988,3360.95
2020-10-07,0.017406,3419.45
2020-10-08,0.008007,3446.83
2020-10-09,0.008791,3477.13
2020-10-12,0.016419,3534.22
2020-10-13,-0.006307,3511.93
2020-10-14,-0.006623,3488.67
2020-10-15,-0.001528,3483.34
2020-10-16,0.000135,3483.81
2020-10-19,-0.016330,3426.92
2020-10-20,0.004727,3443.12
2020-10-21,-0.002196,3435.56
2020-10-22,0.005219,3453.49
2020-10-23,0.003446,3465.39
2020-10-26,-0.018590,3400.97
2020-10-27,-0.003026,3390.68
2020-10-28,-0.035288,3271.03
2020-10-29,0.011947,3310.11
2020-10-30,-0.012130,3269.96
2020-11-02,0.012318,3310.24
2020-11-03,0.017799,3369.16
2020-11-04,0.022047,3443.44
2020-11-05,0.019460,3510.45
2020-11-06,-0.000288,3509.44
2020-11-09,0.011700,3550.50
2020-11-10,-0.001400,3545.53
2020-11-11,0.007652,3572.66
2020-11-12,-0.009979,3537.01
2020-11-13,0.013610,3585.15
2020-11-16,0.011648,3626.91
2020-11-17,-0.004792,3609.53
2020-11-18,-0.011564,3567.79
2020-11-19,0.003946,3581.87
2020-11-20,-0.006793,3557.54
2020-11-23,0.005636,3577.59
2020-11-24,0.016162,3635.41
2020-11-25,-0.001584,3629.65
2020-11-27,0.002397,3638.35
2020-11-30,-0.004595,3621.63
2020-12-01,0.011271,3662.45
2020-12-02,0.001791,3669.01
2020-12-03,-0.000624,3666.72
2020-12-04,0.008836,3699.12
2020-12-07,-0.001936,3691.96
2020-12-08,0.002787,3702.25
2020-12-09,-0.007949,3672.82
2020-12-10,-0.001285,3668.10
2020-12-11,-0.001265,3663.46
2020-12-14,-0.004359,3647.49
2020-12-15,0.012921,3694.62
2020-12-16,0.001773,3701.17
2020-12-17,0.005758,3722.48
2020-12-18,-0.003511,3709.41
2020-12-21,-0.003906,3694.92
2020-12-22,-0.002073,3687.26
2020-12-23,0.000746,3690.01
2020-12-24,0.003537,3703.06
2020-12-28,0.008723,3735.36
2020-12-29,-0.002227,3727.04
2020-12-30,0.001342,3732.04
2020-12-31,0.006439,3756.07
2021-01-04,-0.014755,3700.65
2021-01-05,0.007083,3726.86
2021-01-06,0.005710,3748.14
2021-01-07,0.014847,3803.79
2021-01-08,0.005492,3824.68
2021-01-11,-0.006555,3799.61
2021-01-12,0.000416,3801.19
2021-01-13,0.002276,3809.84
2021-01-14,-0.003753,3795.54
2021-01-15,-0.007190,3768.25
2021-01-19,0.008136,3798.91
2021-01-20,0.013936,3851.85
2021-01-21,0.000317,3853.07
2021-01-22,-0.003011,3841.47
2021-01-25,0.003616,3855.36
2021-01-26,-0.001489,3849.62
2021-01-27,-0.025678,3750.77
2021-01-28,0.009761,3787.38
2021-01-29,-0.019312,3714.24
2021-02-01,0.016052,3773.86
2021-02-02,0.013898,3826.31
2021-02-03,0.001009,3830.17
2021-02-04,0.010853,3871.74
2021-02-05,0.003897,3886.83
2021-02-08,0.007399,3915.59
2021-02-09,-0.001113,3911.23
2021-02-10,-0.000345,3909.88
2021-02-11,0.001662,3916.38
2021-02-12,0.004711,3934.83
2021-02-16,-0.000569,3932.59
2021-02-17,-0.000320,3931.33
2021-02-18,-0.004416,3913.97
2021-02-19,-0.001855,3906.71
2021-02-22,-0.007733,3876.50
2021-02-23,0.001256,3881.37
2021-02-24,0.011352,3925.43
2021-02-25,-0.024479,3829.34
2021-02-26,-0.004750,3811.15
2021-03-01,0.023791,3901.82
2021-03-02,-0.008081,3870.29
2021-03-03,-0.013066,3819.72
2021-03-04,-0.013417,3768.47
2021-03-05,0.019496,3841.94
2021-03-08,-0.005359,3821.35
2021-03-09,0.014155,3875.44
2021-03-10,0.006030,3898.81
2021-03-11,0.010395,3939.34
2021-03-12,0.001015,3943.34
2021-03-15,0.006492,3968.94
2021-03-16,-0.001570,3962.71
2021-03-17,0.002879,3974.12
2021-03-18,-0.014761,3915.46
2021-03-19,-0.000603,3913.10
2021-03-22,0.007025,3940.59
2021-03-23,-0.007631,3910.52
2021-03-24,-0.005467,3889.14
2021-03-25,0.005240,3909.52
2021-03-26,0.016631,3974.54
2021-03-29,-0.000868,3971.09
2021-03-30,-0.003158,3958.55
2021-03-31,0.003623,3972.89
2021-04-01,0.011825,4019.87
2021-04-05,0.014438,4077.91
2021-04-06,-0.000974,4073.94
2021-04-07,0.001475,4079.95
2021-04-08,0.004221,4097.17
2021-04-09,0.007720,4128.80
2021-04-12,-0.000196,4127.99
2021-04-13,0.003295,4141.59
2021-04-14,-0.004088,4124.66
2021-04-15,0.011094,4170.42
2021-04-16,0.003609,4185.47
2021-04-19,-0.005306,4163.26
2021-04-20,-0.006802,4134.94
2021-04-21,0.009306,4173.42
2021-04-22,-0.009211,4134.98
2021-04-23,0.010929,4180.17
2021-04-26,0.001782,4187.62
2021-04-27,-0.000215,4186.72
2021-04-28,-0.000846,4183.18
2021-04-29,0.006763,4211.47
2021-04-30,-0.007195,4181.17
2021-05-03,0.002748,4192.66
2021-05-04,-0.006678,4164.66
2021-05-05,0.000704,4167.59
2021-05-06,0.008165,4201.62
2021-05-07,0.007373,4232.60
2021-05-10,-0.010436,4188.43
2021-05-11,-0.008674,4152.10
2021-05-12,-0.021449,4063.04
2021-05-13,0.012173,4112.50
2021-05-14,0.014918,4173.85
2021-05-17,-0.002530,4163.29
2021-05-18,-0.008517,4127.83
2021-05-19,-0.002943,4115.68
2021-05-20,0.010555,4159.12
2021-05-21,-0.000784,4155.86
2021-05-24,0.009911,4197.05
2021-05-25,-0.002125,4188.13
2021-05-26,0.001877,4195.99
2021-05-27,0.001165,4200.88
2021-05-28,0.000769,4204.11
2021-06-01,-0.000492,4202.04
2021-06-02,0.001447,4208.12
2021-06-03,-0.003629,4192.85
2021-06-04,0.008834,4229.89
2021-06-07,-0.000797,4226.52
2021-06-08,0.000175,4227.26
2021-06-09,-0.001824,4219.55
2021-06-10,0.004652,4239.18
2021-06-11,0.001948,4247.44
2021-06-14,0.001815,4255.15
2021-06-15,-0.002012,4246.59
2021-06-16,-0.005390,4223.70
2021-06-17,-0.000436,4221.86
2021-06-18,-0.013125,4166.45
2021-06-21,0.014002,4224.79
2021-06-22,0.005125,4246.44
2021-06-23,-0.001083,4241.84
2021-06-24,0.005811,4266.49
2021-06-25,0.003331,4280.70
2021-06-28,0.002315,4290.61
2021-06-29,0.000277,4291.80
2021-06-30,0.001328,4297.50
2021-07-01,0.005222,4319.94
2021-07-02,0.007500,4352.34
2021-07-06,-0.002022,4343.54
2021-07-07,0.003359,4358.13
2021-07-08,-0.008561,4320.82
2021-07-09,0.011278,4369.55
2021-07-12,0.003451,4384.63
2021-07-13,-0.003517,4369.21
2021-07-14,0.001165,4374.30
2021-07-15,-0.003262,4360.03
2021-07-16,-0.007539,4327.16
2021-07-19,-0.015870,4258.49
2021-07-20,0.015163,4323.06
2021-07-21,0.008242,4358.69
2021-07-22,0.002017,4367.48
2021-07-23,0.010145,4411.79
2021-07-26,0.002382,4422.30
2021-07-27,-0.004712,4401.46
2021-07-28,-0.000186,4400.64
2021-07-29,0.004206,4419.15
2021-07-30,-0.005406,4395.26
2021-08-02,-0.001843,4387.16
2021-08-03,0.008203,4423.15
2021-08-04,-0.004632,4402.66
2021-08-05,0.006005,4429.10
2021-08-06,0.001675,4436.52
2021-08-09,-0.000940,4432.35
2021-08-10,0.000993,4436.75
2021-08-11,0.002468,4447.70
2021-08-12,0.002952,4460.83
2021-08-13,0.001607,4468.00
2021-08-16,0.002621,4479.71
2021-08-17,-0.007061,4448.08
2021-08-18,-0.010748,4400.27
2021-08-19,0.001257,4405.80
2021-08-20,0.008142,4441.67
2021-08-23,0.008524,4479.53
2021-08-24,0.001496,4486.23
2021-08-25,0.002220,4496.19
2021-08-26,-0.005825,4470.00
2021-08-27,0.008808,4509.37
2021-08-30,0.004307,4528.79
2021-08-31,-0.001349,4522.68
2021-09-01,0.000312,4524.09
2021-09-02,0.002843,4536.95
2021-09-03,-0.000335,4535.43
2021-09-07,-0.003395,4520.03
2021-09-08,-0.001319,4514.07
2021-09-09,-0.004606,4493.28
2021-09-10,-0.007723,4458.58
2021-09-13,0.002277,4468.73
2021-09-14,-0.005747,4443.05
2021-09-15,0.008474,4480.70
2021-09-16,-0.001551,4473.75
2021-09-17,-0.009111,4432.99
2021-09-20,-0.016977,4357.73
2021-09-21,-0.000812,4354.19
2021-09-22,0.009520,4395.64
2021-09-23,0.012135,4448.98
2021-09-24,0.001461,4455.48
2021-09-27,-0.002776,4443.11
2021-09-28,-0.020364,4352.63
2021-09-29,0.001569,4359.46
2021-09-30,-0.011910,4307.54
2021-10-01,0.011491,4357.04
2021-10-04,-0.012986,4300.46
2021-10-05,0.010524,4345.72
2021-10-06,0.004103,4363.55
2021-10-07,0.008298,4399.76
2021-10-08,-0.001914,4391.34
2021-10-11,-0.006866,4361.19
2021-10-12,-0.002417,4350.65
2021-10-13,0.003023,4363.80
2021-10-14,0.017063,4438.26
2021-10-15,0.007460,4471.37
2021-10-18,0.003375,4486.46
2021-10-19,0.007393,4519.63
2021-10-20,0.003664,4536.19
2021-10-21,0.002996,4549.78
2021-10-22,-0.001073,4544.90
2021-10-25,0.004748,4566.48
2021-10-26,0.001820,4574.79
